FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO;TASA_URBANIZACION;KG_PER_CAPITA;LOG_POB_TOTAL;LOG_KG_PER_CAPITA;CLUSTER;TIPO_CLUSTER
9012023;4282;60102;SIERRA;CAJAMARCA;CAJAMARCA;ASUNCION;13429;1074;12355;239.69;2016;0.07997617097326681;17.848685680244248;9.505246289517283;2.9364431862771245;1;Rural / baja generación
9012023;4283;60103;SIERRA;CAJAMARCA;CAJAMARCA;CHETILLA;4303;436;3867;97.3;2016;0.10132465721589588;22.612131071345573;8.36730010184162;3.1617606084110443;1;Rural / baja generación
9012023;4284;60104;SIERRA;CAJAMARCA;CAJAMARCA;COSPAN;7877;667;7210;148.86;2016;0.08467690745207566;18.898057636155897;8.971829343530851;2.9906221207433275;1;Rural / baja generación
9012023;4285;60105;SIERRA;CAJAMARCA;CAJAMARCA;ENCAÑADA;24220;1278;22942;285.21;2016;0.052766308835673;11.775805119735756;10.094975304446326;2.54755315717519;1;Rural / baja generación
9012023;4286;60106;SIERRA;CAJAMARCA;CAJAMARCA;JESUS;14709;2421;12288;530.2;2016;0.16459310626147255;36.045958256849545;9.596282813595483;3.612159256907518;1;Rural / baja generación
9012023;4287;60107;SIERRA;CAJAMARCA;CAJAMARCA;LLACANORA;5380;711;4669;158.67;2016;0.13215613382899627;29.492565055762082;8.59062950948942;3.417482885233418;1;Rural / baja generación
9012023;4288;60108;SIERRA;CAJAMARCA;CAJAMARCA;LOS BAÑOS DEL INCA;43062;15031;28031;2743.16;2016;0.3490548511448609;63.7025683897636;10.670419438719087;4.16980089762411;1;Rural / baja generación
9012023;4289;60109;SIERRA;CAJAMARCA;CAJAMARCA;MAGDALENA;9661;3194;6467;560.22;2016;0.3306075975571887;57.98778594348411;9.175955945114351;4.077330404567506;1;Rural / baja generación
9012023;4290;60110;SIERRA;CAJAMARCA;CAJAMARCA;MATARA;3549;722;2827;161.13;2016;0.20343758805297266;45.40152155536771;8.174702882469461;3.8373322508361043;1;Rural / baja generación
9012023;4291;60111;SIERRA;CAJAMARCA;CAJAMARCA;NAMORA;10682;1665;9017;371.58;2016;0.15586968732447107;34.78562067028646;9.276408971945887;3.5775461554662056;1;Rural / baja generación
9012023;4292;60112;SIERRA;CAJAMARCA;CAJAMARCA;SAN JUAN;5210;988;4222;220.49;2016;0.18963531669865644;42.32053742802303;8.558527054909215;3.7686268280582143;1;Rural / baja generación
9012023;4293;60201;SIERRA;CAJAMARCA;CAJABAMBA;CAJABAMBA;30678;15873;14805;2648.52;2016;0.5174066106004303;86.33287698024643;10.331333660425859;4.469726989662309;2;Urbano / alta generación
9012023;4294;60202;SIERRA;CAJAMARCA;CAJABAMBA;CACHACHI;26873;981;25892;218.93;2016;0.03650504223570126;8.146838834517917;10.198914555435355;2.2134083370282314;1;Rural / baja generación
9012023;4295;60203;SIERRA;CAJAMARCA;CAJABAMBA;CONDEBAMBA;13968;675;13293;150.64;2016;0.04832474226804124;10.784650630011456;9.544595867727551;2.4667978906377983;1;Rural / baja generación
9012023;4296;60204;SIERRA;CAJAMARCA;CAJABAMBA;SITACOCHA;8901;2188;6713;467.76;2016;0.2458150769576452;52.55139871924503;9.0940312495758;3.9806419164264963;1;Rural / baja generación
9012023;4297;60301;SIERRA;CAJAMARCA;CELENDIN;CELENDIN;28159;19123;9036;3091.1;2016;0.6791079228665791;109.77307432792358;10.245657810271979;4.707483733300275;2;Urbano / alta generación
9012023;4298;60302;SIERRA;CAJAMARCA;CELENDIN;CHUMUCH;3194;243;2951;54.23;2016;0.07608015028177834;16.978710081402628;8.069342366811636;2.889188284612431;1;Rural / baja generación
9012023;4299;60303;SIERRA;CAJAMARCA;CELENDIN;CORTEGANA;8842;424;8418;94.62;2016;0.04795295182085501;10.701198823795522;9.087381464575735;2.459691300126944;1;Rural / baja generación
9012023;4300;60304;SIERRA;CAJAMARCA;CELENDIN;HUASMIN;13603;222;13381;49.54;2016;0.016319929427332205;3.641843710946115;9.518119146127086;1.5351116388119714;1;Rural / baja generación
9012023;4301;60305;SIERRA;CAJAMARCA;CELENDIN;JORGE CHAVEZ;594;206;388;45.97;2016;0.3468013468013468;77.39057239057239;6.38856140554563;4.361703670005487;0;Intermedio
9012023;4302;60306;SIERRA;CAJAMARCA;CELENDIN;JOSE GALVEZ;2516;785;1731;175.19;2016;0.3120031796502385;69.63036565977742;7.830822995135316;4.257460160524483;1;Rural / baja generación
9012023;4303;60307;SIERRA;CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;5582;618;4964;137.92;2016;0.1107130060910068;24.707989967753495;8.62748154531036;3.2468018372706524;1;Rural / baja generación
9012023;4304;60308;SIERRA;CAJAMARCA;CELENDIN;OXAMARCA;6952;486;6466;108.46;2016;0.06990794016110471;15.60126582278481;8.846928500099018;2.809478946839907;1;Rural / baja generación
9012023;4305;60309;SIERRA;CAJAMARCA;CELENDIN;SOROCHUCO;9876;717;9159;160.01;2016;0.07260024301336573;16.20190360469826;9.197964100908127;2.845020052387175;1;Rural / baja generación
9012023;4306;60310;SIERRA;CAJAMARCA;CELENDIN;SUCRE;6074;1163;4911;259.55;2016;0.19147184721764898;42.73131379650972;8.711937268208748;3.7780644083421553;1;Rural / baja generación
9012023;4307;60311;SIERRA;CAJAMARCA;CELENDIN;UTCO;1411;87;1324;19.42;2016;0.06165839829907867;13.763288447909284;7.252762418053187;2.692143588931101;1;Rural / baja generación
9012023;4308;60312;SIERRA;CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;9040;713;8327;159.12;2016;0.0788716814159292;17.601769911504423;9.109525066737367;2.923256732724556;1;Rural / baja generación
9012023;4309;60401;SIERRA;CAJAMARCA;CHOTA;CHOTA;48764;17541;31223;3194.85;2016;0.35971208268394717;65.51656960052497;10.794768121406115;4.197451083550074;1;Rural / baja generación
9012023;4310;60402;SIERRA;CAJAMARCA;CHOTA;ANGUIA;4293;343;3950;76.55;2016;0.07989750757046354;17.83135336594456;8.364973978438726;2.9355232129458404;1;Rural / baja generación
9012023;4311;60403;SIERRA;CAJAMARCA;CHOTA;CHADIN;4103;425;3678;94.85;2016;0.10358274433341458;23.117231294174992;8.319717386850606;3.182926576471531;1;Rural / baja generación
9012023;4312;60404;SIERRA;CAJAMARCA;CHOTA;CHIGUIRIP;4662;402;4260;89.71;2016;0.08622908622908623;19.242814242814244;8.44741429680832;3.0077998783709017;1;Rural / baja generación
9012023;4313;60405;SIERRA;CAJAMARCA;CHOTA;CHIMBAN;3671;790;2881;176.31;2016;0.21520021792427133;48.02778534459275;8.20849175174038;3.8923871852485776;1;Rural / baja generación
9012023;4314;60406;SIERRA;CAJAMARCA;CHOTA;CHOROPAMPA;2600;252;2348;56.24;2016;0.09692307692307692;21.630769230769232;7.8636512654486515;3.1193104507058003;1;Rural / baja generación
9012023;4315;60407;SIERRA;CAJAMARCA;CHOTA;COCHABAMBA;6412;1224;5188;273.16;2016;0.19089207735495944;42.60137242669994;8.766082459148864;3.775088627536181;1;Rural / baja generación
9012023;4316;60408;SIERRA;CAJAMARCA;CHOTA;CONCHAN;7032;457;6575;101.99;2016;0.06498862343572241;14.503697383390216;8.858368636308018;2.7410785363427377;1;Rural / baja generación
9012023;4317;60409;SIERRA;CAJAMARCA;CHOTA;HUAMBOS;9489;1122;8367;250.4;2016;0.11824217515017389;26.388449783960375;9.157993891603974;3.310121383789381;1;Rural / baja generación
9012023;4318;60410;SIERRA;CAJAMARCA;CHOTA;LAJAS;12513;2029;10484;588.24;2016;0.16215136258291377;47.01030927835052;9.43460329655831;3.8714157644789946;1;Rural / baja generación
9012023;4319;60411;SIERRA;CAJAMARCA;CHOTA;LLAMA;8040;961;7079;214.47;2016;0.1195273631840796;26.675373134328357;8.99230873254815;3.3205429612257014;1;Rural / baja generación
9012023;4320;60412;SIERRA;CAJAMARCA;CHOTA;MIRACOSTA;3913;190;3723;42.4;2016;0.048556095067722974;10.835675951955022;8.272315147956022;2.471118355991074;1;Rural / baja generación
9012023;4321;60413;SIERRA;CAJAMARCA;CHOTA;PACCHA;5326;1035;4291;230.98;2016;0.19432970334209537;43.36838152459632;8.580543506917;3.792527087930309;1;Rural / baja generación
9012023;4322;60414;SIERRA;CAJAMARCA;CHOTA;PION;1569;851;718;189.92;2016;0.5423836838750796;121.04525175270874;7.358830898342354;4.80439189196673;0;Intermedio
9012023;4323;60415;SIERRA;CAJAMARCA;CHOTA;QUEROCOTO;8932;935;7997;208.67;2016;0.10467980295566502;23.362068965517242;9.09750756370184;3.193027372138108;1;Rural / baja generación
9012023;4324;60416;SIERRA;CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS;975;171;804;38.16;2016;0.1753846153846154;39.13846153846154;6.883462586413092;3.6923350152410914;1;Rural / baja generación
9012023;4325;60417;SIERRA;CAJAMARCA;CHOTA;TACABAMBA;20074;3702;16372;1447.75;2016;0.18441765467769253;72.12065358174753;9.907230538814963;4.292110865587176;1;Rural / baja generación
9012023;4326;60418;COSTA;CAJAMARCA;CHOTA;TOCMOCHE;992;218;774;52.97;2016;0.21975806451612903;53.39717741935484;6.900730664045173;3.9963122668421645;1;Rural / baja generación
9012023;4327;60419;SIERRA;CAJAMARCA;CHOTA;CHALAMARCA;11239;828;10411;184.79;2016;0.07367203487854791;16.441854257496217;9.327234123447681;2.85887273493318;1;Rural / baja generación
9012023;4328;60501;SIERRA;CAJAMARCA;CONTUMAZA;CONTUMAZA;8470;3132;5338;1110.52;2016;0.36977567886658796;131.11216056670602;9.044403844431551;4.88365126305754;1;Rural / baja generación
9012023;4329;60502;SIERRA;CAJAMARCA;CONTUMAZA;CHILETE;2755;2131;624;477.8;2016;0.773502722323049;173.43012704174228;7.9215356321335495;5.16152424335485;0;Intermedio
9012023;4330;60503;SIERRA;CAJAMARCA;CONTUMAZA;CUPISNIQUE;1462;218;1244;48.65;2016;0.1491108071135431;33.276333789329684;7.288244401020124;3.5344551390407513;1;Rural / baja generación
9012023;4331;60504;SIERRA;CAJAMARCA;CONTUMAZA;GUZMANGO;3136;237;2899;52.89;2016;0.07557397959183673;16.865433673469386;8.051022208190679;2.88286776621401;1;Rural / baja generación
9012023;4332;60505;SIERRA;CAJAMARCA;CONTUMAZA;SAN BENITO;3831;588;3243;131.22;2016;0.1534847298355521;34.25215348472984;8.251142139090751;3.5625266191576372;1;Rural / baja generación
9012023;4333;60506;SIERRA;CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED;1048;110;938;24.55;2016;0.1049618320610687;23.42557251908397;6.955592608396297;3.19563063753475;1;Rural / baja generación
9012023;4334;60507;SIERRA;CAJAMARCA;CONTUMAZA;TANTARICA;3274;1771;1503;395.24;2016;0.5409285277947465;120.72083078802687;8.094073148069352;4.801730150408261;0;Intermedio
9012023;4335;60508;COSTA;CAJAMARCA;CONTUMAZA;YONAN;7895;5241;2654;1448.39;2016;0.6638378720709309;183.4566181127296;8.974111581113318;5.217414303652349;0;Intermedio
9012023;4336;60601;SIERRA;CAJAMARCA;CUTERVO;CUTERVO;56225;17721;38504;6837.77;2016;0.31518008003557135;121.6144064028457;10.93713456235188;4.809044523962819;2;Urbano / alta generación
9012023;4337;60602;SIERRA;CAJAMARCA;CUTERVO;CALLAYUC;10289;516;9773;115.16;2016;0.050150646321314024;11.192535717756828;9.238927828828094;2.500823938083679;1;Rural / baja generación
9012023;4338;60603;SIERRA;CAJAMARCA;CUTERVO;CHOROS;3594;370;3224;82.57;2016;0.10294936004451864;22.974401780745687;8.187299270155147;3.176986668664486;1;Rural / baja generación
9012023;4339;60604;SIERRA;CAJAMARCA;CUTERVO;CUJILLO;3034;289;2745;64.5;2016;0.0952537903757416;21.25906394199077;8.017966703493599;3.1027492938397203;1;Rural / baja generación
9012023;4340;60605;SIERRA;CAJAMARCA;CUTERVO;LA RAMADA;4853;590;4263;131.67;2016;0.12157428394807336;27.131671131259015;8.487558386286548;3.3368960281762114;1;Rural / baja generación
9012023;4341;60606;SIERRA;CAJAMARCA;CUTERVO;PIMPINGOS;5723;460;5263;102.66;2016;0.08037742442774769;17.938144329896907;8.652423140676342;2.941178106711743;1;Rural / baja generación
9012023;4342;60607;SIERRA;CAJAMARCA;CUTERVO;QUEROCOTILLO;16978;925;16053;206.43;2016;0.05448227117446107;12.15867593356108;9.739732565316011;2.577081307884063;1;Rural / baja generación
9012023;4343;60608;SIERRA;CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;5243;1134;4109;253.08;2016;0.2162883845126836;48.270074384894144;8.56483984488359;3.89731688629482;1;Rural / baja generación
9012023;4344;60609;SIERRA;CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO;1990;433;1557;96.63;2016;0.21758793969849247;48.55778894472362;7.596392304064196;3.903139442059579;1;Rural / baja generación
9012023;4345;60610;SIERRA;CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;4037;503;3534;112.26;2016;0.12459747337131534;27.80777805300966;8.303504798872783;3.360645421964273;1;Rural / baja generación
9012023;4346;60611;SIERRA;CAJAMARCA;CUTERVO;SANTA CRUZ;2907;237;2670;52.89;2016;0.08152734778121776;18.194014447884417;7.97522083865341;2.954598482924361;1;Rural / baja generación
9012023;4347;60612;SIERRA;CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;5640;817;4823;182.33;2016;0.1448581560283688;32.32801418439716;8.637816633739977;3.5063983101185365;1;Rural / baja generación
9012023;4348;60613;SIERRA;CAJAMARCA;CUTERVO;SANTO TOMAS;7949;1173;6776;261.78;2016;0.14756573153855831;32.93244433262045;8.980927207648378;3.524371616655828;1;Rural / baja generación
9012023;4349;60614;SIERRA;CAJAMARCA;CUTERVO;SOCOTA;10721;2207;8514;713.49;2016;0.20585766253148027;66.550694897864;9.280052984387483;4.212878351516345;1;Rural / baja generación
9012023;4350;60615;SIERRA;CAJAMARCA;CUTERVO;TORIBIO CASANOVA;1275;332;943;74.09;2016;0.2603921568627451;58.10980392156863;7.151485463904735;4.0793967976521035;1;Rural / baja generación
9012023;4351;60701;SIERRA;CAJAMARCA;HUALGAYOC;BAMBAMARCA;82198;21036;61162;3499.04;2016;0.2559186354899146;42.568432321954305;11.31689841552015;3.7743328588062055;1;Rural / baja generación
9012023;4352;60702;SIERRA;CAJAMARCA;HUALGAYOC;CHUGUR;3598;237;3361;52.89;2016;0.06586992773763202;14.699833240689271;8.188411308079031;2.753650090685704;1;Rural / baja generación
9012023;4353;60703;SIERRA;CAJAMARCA;HUALGAYOC;HUALGAYOC;16969;2425;14544;541.19;2016;0.14290765513583595;31.89286345689198;9.739202358228273;3.4932557180377124;1;Rural / baja generación
9012023;4354;60801;SIERRA;CAJAMARCA;JAEN;JAEN;101042;84062;16980;28235.24;2016;0.8319510698521407;279.4406286494725;11.523301447795;5.636362039990343;2;Urbano / alta generación
9012023;4355;60802;SIERRA;CAJAMARCA;JAEN;BELLAVISTA;15320;6427;8893;1943.71;2016;0.4195169712793734;126.87402088772846;9.636979715315753;4.8510455674505195;1;Rural / baja generación
9012023;4356;60803;SELVA;CAJAMARCA;JAEN;CHONTALI;10223;1416;8807;426.76;2016;0.13851120023476474;41.74508461312726;9.232493176617316;3.7552542089621954;1;Rural / baja generación
9012023;4357;60804;SELVA;CAJAMARCA;JAEN;COLASAY;10496;1505;8991;453.59;2016;0.14338795731707318;43.21551067073171;9.258844781035798;3.789075647677878;1;Rural / baja generación
9012023;4358;60805;SELVA;CAJAMARCA;JAEN;HUABAL;6994;663;6331;199.82;2016;0.09479553903345725;28.570203031169573;8.852950887099581;3.386767199960854;1;Rural / baja generación
9012023;4359;60806;SIERRA;CAJAMARCA;JAEN;LAS PIRIAS;4026;722;3304;161.13;2016;0.17933432687531048;40.02235469448584;8.300776960851454;3.7141171545677962;1;Rural / baja generación
9012023;4360;60807;SIERRA;CAJAMARCA;JAEN;POMAHUACA;10128;1819;8309;241.7;2016;0.17960110584518169;23.864533965244867;9.223157875686796;3.2134424493908105;1;Rural / baja generación
9012023;4361;60808;SIERRA;CAJAMARCA;JAEN;PUCARA;7674;3666;4008;1299.86;2016;0.47771696637998434;169.38493614803232;8.945723572455398;5.138060207600316;0;Intermedio
9012023;4362;60809;SIERRA;CAJAMARCA;JAEN;SALLIQUE;8687;996;7691;222.28;2016;0.11465408081040636;25.587659721422817;9.069698042173716;3.2804471878960992;1;Rural / baja generación
9012023;4363;60810;SIERRA;CAJAMARCA;JAEN;SAN FELIPE;6237;421;5816;93.96;2016;0.06750040083373417;15.064935064935066;8.738414897167749;2.776638950538804;1;Rural / baja generación
9012023;4364;60811;SELVA;CAJAMARCA;JAEN;SAN JOSE DEL ALTO;7194;551;6643;166.06;2016;0.0765916041145399;23.08312482624409;8.881141619321468;3.181511380553144;1;Rural / baja generación
9012023;4365;60812;SIERRA;CAJAMARCA;JAEN;SANTA ROSA;11399;2335;9064;669.64;2016;0.2048425300464953;58.74550399157821;9.341368634382587;4.090093940977547;1;Rural / baja generación
9012023;4366;60901;SIERRA;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;37629;13120;24509;3488.98;2016;0.34866725132211857;92.72050811873821;10.535556883587484;4.540317035293039;1;Rural / baja generación
9012023;4367;60902;SIERRA;CAJAMARCA;SAN IGNACIO;CHIRINOS;14315;2735;11580;584.7;2016;0.1910583304226336;40.84526720223542;9.569133071885917;3.733978700988059;1;Rural / baja generación
9012023;4368;60903;SELVA;CAJAMARCA;SAN IGNACIO;HUARANGO;20580;2219;18361;583.15;2016;0.10782312925170068;28.335762876579203;9.93212359907246;3.3788073477181952;1;Rural / baja generación
9012023;4369;60904;SELVA;CAJAMARCA;SAN IGNACIO;LA COIPA;20956;1759;19197;530.14;2016;0.08393777438442451;25.29776674937965;9.950227998419942;3.2694840211060243;1;Rural / baja generación
9012023;4370;60905;SELVA;CAJAMARCA;SAN IGNACIO;NAMBALLE;11652;1724;9928;519.59;2016;0.1479574322004806;44.59234466186063;9.363318936573263;3.819739822204524;1;Rural / baja generación
9012023;4371;60906;SELVA;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;21988;1229;20759;370.4;2016;0.05589412406767327;16.84555211933782;9.99829760729877;2.8817542961854294;1;Rural / baja generación
9012023;4372;60907;SELVA;CAJAMARCA;SAN IGNACIO;TABACONAS;21835;546;21289;164.56;2016;0.025005724753835584;7.5365239294710324;9.991315262901649;2.1443538909198607;1;Rural / baja generación
9012023;4373;61001;SIERRA;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;21434;9739;11695;2793.01;2016;0.4543715592050014;130.3074554446207;9.972780379032077;4.877541561453168;2;Urbano / alta generación
9012023;4374;61002;SIERRA;CAJAMARCA;SAN MARCOS;CHANCAY;3333;508;2825;113.37;2016;0.15241524152415242;34.01440144014401;8.111928063310739;3.555759446577364;1;Rural / baja generación
9012023;4375;61003;SIERRA;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;2288;534;1754;119.17;2016;0.23339160839160839;52.08479020979021;7.735870319952567;3.9718904504899437;1;Rural / baja generación
9012023;4376;61004;SIERRA;CAJAMARCA;SAN MARCOS;GREGORIO PITA;6680;382;6298;85.25;2016;0.05718562874251497;12.761976047904191;8.807022955925477;2.621909430327109;1;Rural / baja generación
9012023;4377;61005;SIERRA;CAJAMARCA;SAN MARCOS;ICHOCAN;1656;475;1181;106.01;2016;0.28683574879227053;64.01570048309179;7.4127640174265625;4.174628786621844;1;Rural / baja generación
9012023;4378;61006;SIERRA;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;3970;596;3374;133.01;2016;0.15012594458438286;33.503778337531486;8.286773231131251;3.5410688350706603;1;Rural / baja generación
9012023;4379;61007;SIERRA;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;15202;322;14880;71.86;2016;0.0211814234969083;4.727009603999473;9.629248055780836;1.7451935103789666;1;Rural / baja generación
9012023;4380;61101;SIERRA;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;15875;3690;12185;885.07;2016;0.23244094488188977;55.75244094488189;9.672563813902956;4.0386986676811265;1;Rural / baja generación
9012023;4381;61102;SIERRA;CAJAMARCA;SAN MIGUEL;BOLIVAR;1472;503;969;112.26;2016;0.34171195652173914;76.26358695652173;7.29505641646263;4.347222783244585;1;Rural / baja generación
9012023;4382;61103;SIERRA;CAJAMARCA;SAN MIGUEL;CALQUIS;4422;97;4325;21.65;2016;0.02193577566711895;4.895974672094075;8.394573477868327;1.774269859100006;1;Rural / baja generación
9012023;4383;61104;SIERRA;CAJAMARCA;SAN MIGUEL;CATILLUC;3487;382;3105;85.25;2016;0.1095497562374534;24.44794952681388;8.15708378502887;3.2366351710596937;1;Rural / baja generación
9012023;4384;61105;SIERRA;CAJAMARCA;SAN MIGUEL;EL PRADO;1344;179;1165;39.95;2016;0.1331845238095238;29.72470238095238;7.20414929203594;3.4250669688617297;1;Rural / baja generación
9012023;4385;61106;SIERRA;CAJAMARCA;SAN MIGUEL;LA FLORIDA;2177;510;1667;113.82;2016;0.23426734037666513;52.28295819935691;7.686162303492906;3.9756165464505595;1;Rural / baja generación
9012023;4386;61107;SIERRA;CAJAMARCA;SAN MIGUEL;LLAPA;6057;812;5245;181.22;2016;0.1340597655605085;29.91910186561004;8.709134991587183;3.431374176260156;1;Rural / baja generación
9012023;4387;61108;COSTA;CAJAMARCA;SAN MIGUEL;NANCHOC;1543;291;1252;70.71;2016;0.18859364873622814;45.82631237848347;7.342131730584722;3.8464452752408325;1;Rural / baja generación
9012023;4388;61109;SIERRA;CAJAMARCA;SAN MIGUEL;NIEPOS;4024;577;3447;128.77;2016;0.14338966202783301;32.00049701789265;8.300280189852664;3.4965226225013244;1;Rural / baja generación
9012023;4389;61110;COSTA;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;2274;172;2102;41.79;2016;0.07563764291996482;18.377308707124012;7.729735331385051;2.9641027272179;1;Rural / baja generación
9012023;4390;61111;SIERRA;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;4456;249;4207;55.57;2016;0.05587971274685817;12.470825852782765;8.402231172946555;2.600526299068677;1;Rural / baja generación
9012023;4391;61112;SIERRA;CAJAMARCA;SAN MIGUEL;TONGOD;4876;1114;3762;248.61;2016;0.22846595570139458;50.986464315012306;8.492285555710053;3.950983383062698;1;Rural / baja generación
9012023;4392;61113;SIERRA;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;3581;451;3130;100.65;2016;0.12594247416922646;28.10667411337615;8.183676582620658;3.370967498855658;1;Rural / baja generación
9012023;4393;61201;SIERRA;CAJAMARCA;SAN PABLO;SAN PABLO;13575;3240;10335;701.04;2016;0.23867403314917127;51.64198895027624;9.516058806914062;3.963514070313071;1;Rural / baja generación
9012023;4394;61202;SIERRA;CAJAMARCA;SAN PABLO;SAN BERNARDINO;4824;184;4640;41.06;2016;0.03814262023217247;8.511608623548922;8.481566013773087;2.252513012994137;1;Rural / baja generación
9012023;4395;61203;SIERRA;CAJAMARCA;SAN PABLO;SAN LUIS;1263;87;1176;19.42;2016;0.0688836104513064;15.376088677751385;7.142036574706803;2.7958222634488323;1;Rural / baja generación
9012023;4396;61204;SIERRA;CAJAMARCA;SAN PABLO;TUMBADEN;3593;132;3461;29.46;2016;0.036738101864736986;8.199276370720845;8.187021067343505;2.21912482560507;1;Rural / baja generación
9012023;4397;61301;SIERRA;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;12335;5637;6698;1501.98;2016;0.45699229833806243;121.76570733684638;9.42027709580311;4.810277720499158;0;Intermedio
9012023;4398;61302;SIERRA;CAJAMARCA;SANTA CRUZ;ANDABAMBA;1508;218;1290;48.65;2016;0.14456233421750664;32.261273209549074;7.319202458767849;3.5043937535356817;1;Rural / baja generación
9012023;4399;61303;SIERRA;CAJAMARCA;SANTA CRUZ;CATACHE;10020;1464;8556;326.72;2016;0.14610778443113773;32.60678642714571;9.212438170058329;3.514728023572935;1;Rural / baja generación
9012023;4400;61304;SIERRA;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;3898;319;3579;71.19;2016;0.08183683940482299;18.263211903540277;8.268475388982598;2.958197157966693;1;Rural / baja generación
9012023;4401;61305;SIERRA;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;2577;160;2417;35.71;2016;0.06208769887466046;13.857198292588281;7.8547691834991324;2.698484481311002;1;Rural / baja generación
9012023;4402;61306;SIERRA;CAJAMARCA;SANTA CRUZ;NINABAMBA;2771;355;2416;79.23;2016;0.128112594731144;28.59256586070011;7.927324360309794;3.387523176431003;1;Rural / baja generación
9012023;4403;61307;SIERRA;CAJAMARCA;SANTA CRUZ;PULAN;4459;395;4064;88.15;2016;0.08858488450325185;19.769006503700382;8.40290404501411;3.033461803508558;1;Rural / baja generación
9012023;4404;61308;SIERRA;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;1857;259;1598;57.8;2016;0.13947226709746904;31.125471190091545;7.527255919373784;3.4696492105036643;1;Rural / baja generación
9012023;4405;61309;SIERRA;CAJAMARCA;SANTA CRUZ;SEXI;568;308;260;68.74;2016;0.5422535211267606;121.02112676056338;6.343880434126331;4.804194199909586;0;Intermedio
9012023;4406;61310;SIERRA;CAJAMARCA;SANTA CRUZ;UTICYACU;1608;195;1413;43.52;2016;0.12126865671641791;27.064676616915424;7.3833681469923835;3.3345117256809003;1;Rural / baja generación
9012023;4407;61311;SIERRA;CAJAMARCA;SANTA CRUZ;YAUYUCAN;3599;843;2756;188.13;2016;0.234231731036399;52.27285357043623;8.1886891244442;3.9754268875519387;1;Rural / baja generación
9012023;4408;70101;COSTA;CALLAO;CALLAO;CALLAO;406760;406760;0;124285.11;2016;1.0;305.5489969515193;12.91598106835421;5.725377602148277;2;Urbano / alta generación
9012023;4409;70102;COSTA;CALLAO;CALLAO;BELLAVISTA;71859;71859;0;19671.94;2016;1.0;273.7574973211428;11.18247506066751;5.615888880704484;2;Urbano / alta generación
9012023;4410;70103;COSTA;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;40765;40765;0;13852.79;2016;1.0;339.82067950447686;10.615603679643675;5.831356472411421;2;Urbano / alta generación
9012023;4411;70104;COSTA;CALLAO;CALLAO;LA PERLA;58917;58917;0;18275.55;2016;1.0;310.19145577677074;10.983901925669148;5.74040833619715;2;Urbano / alta generación
9012023;4412;70105;COSTA;CALLAO;CALLAO;LA PUNTA;3270;3270;0;1161.22;2016;1.0;355.1131498470948;8.092851027538384;5.875248517001806;0;Intermedio
9012023;4413;70106;COSTA;CALLAO;CALLAO;VENTANILLA  ;385596;385596;0;123721.96;2016;1.0;320.8590338074046;12.862548061605276;5.774113666482545;2;Urbano / alta generación
9012023;4414;70107;COSTA;CALLAO;CALLAO;MI PERU  ;60977;60977;0;18441.19;2016;1.0;302.4286206274497;11.018268422365821;5.715146395449699;2;Urbano / alta generación
9012023;4415;80101;SIERRA;CUSCO;CUSCO;CUSCO;119709;117071;2638;53108.42;2016;0.977963227493338;443.6460082366405;11.692827430245416;6.097278478489803;2;Urbano / alta generación
9012023;4416;80102;SIERRA;CUSCO;CUSCO;CCORCA;2358;634;1724;105.79;2016;0.268871925360475;44.864291772688716;7.765993079407675;3.825686857278867;1;Rural / baja generación
9012023;4417;80103;SIERRA;CUSCO;CUSCO;POROY;7897;1701;6196;379.61;2016;0.21539825250094974;48.07015322274281;8.974364841846596;3.8932509726309252;1;Rural / baja generación
9012023;4418;80104;SIERRA;CUSCO;CUSCO;SAN JERONIMO;47534;44521;3013;9517.95;2016;0.936613792232928;200.23456894012708;10.769221560793131;5.30447123728501;2;Urbano / alta generación
