FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_MUN;PERIODO;TASA_URBANIZACION;KG_PER_CAPITA
9012023;111;20502;SIERRA;ANCASH;BOLOGNESI;ABELARDO PARDO LEZAMETA;1129;811;318;189.98;2014;0.7183348095659876;168.27280779450842
9012023;112;20503;SIERRA;ANCASH;BOLOGNESI;ANTONIO RAYMONDI;1099;306;793;71.65;2014;0.278434940855323;65.19563239308462
9012023;113;20504;SIERRA;ANCASH;BOLOGNESI;AQUIA;2574;1332;1242;312.05;2014;0.5174825174825175;121.23154623154623
9012023;114;20505;SIERRA;ANCASH;BOLOGNESI;CAJACAY;1623;612;1011;143.43;2014;0.37707948243992606;88.37338262476895
9012023;115;20506;SIERRA;ANCASH;BOLOGNESI;CANIS;1166;1117;49;261.7;2014;0.9579759862778731;224.442538593482
9012023;116;20507;COSTA;ANCASH;BOLOGNESI;COLQUIOC;3896;2002;1894;484.28;2014;0.5138603696098563;124.30184804928132
9012023;117;20508;SIERRA;ANCASH;BOLOGNESI;HUALLANCA;8288;4852;3436;1136.66;2014;0.5854247104247104;137.14527027027026
9012023;118;20509;SIERRA;ANCASH;BOLOGNESI;HUASTA;2563;1702;861;398.64;2014;0.6640655481857198;155.53648068669528
9012023;119;20510;SIERRA;ANCASH;BOLOGNESI;HUAYLLACAYAN;1133;229;904;53.67;2014;0.20211827007943514;47.36981465136805
9012023;120;20511;SIERRA;ANCASH;BOLOGNESI;LA PRIMAVERA;878;668;210;156.54;2014;0.7608200455580866;178.29157175398635
9012023;121;20512;SIERRA;ANCASH;BOLOGNESI;MANGAS;572;457;115;107.11;2014;0.798951048951049;187.25524475524475
9012023;122;20513;SIERRA;ANCASH;BOLOGNESI;PACLLON;1706;1478;228;346.36;2014;0.8663540445486518;203.02461899179366
9012023;123;20514;SIERRA;ANCASH;BOLOGNESI;SAN MIGUEL DE CORPANQUI;1176;904;272;211.68;2014;0.7687074829931972;180.0
9012023;124;20515;SIERRA;ANCASH;BOLOGNESI;TICLLOS;1213;1139;74;266.74;2014;0.9389942291838417;219.90107172300083
9012023;125;20601;SIERRA;ANCASH;CARHUAZ;CARHUAZ;15230;7971;7259;1867.29;2014;0.5233749179251478;122.60604070912672
9012023;126;20602;SIERRA;ANCASH;CARHUAZ;ACOPAMPA;2647;920;1727;215.6;2014;0.3475632791839819;81.4506989044201
9012023;127;20603;SIERRA;ANCASH;CARHUAZ;AMASHCA;1598;708;890;165.93;2014;0.4430538172715895;103.8360450563204
9012023;128;20604;SIERRA;ANCASH;CARHUAZ;ANTA;2491;646;1845;151.32;2014;0.25933360096346847;60.74668807707748
9012023;129;20605;SIERRA;ANCASH;CARHUAZ;ATAQUERO;1399;257;1142;60.17;2014;0.1837026447462473;43.00929235167977
9012023;130;20606;SIERRA;ANCASH;CARHUAZ;MARCARA;9258;1378;7880;322.8;2014;0.1488442428170231;34.867141931302655
9012023;131;20607;SIERRA;ANCASH;CARHUAZ;PARIAHUANCA;1602;575;1027;134.77;2014;0.3589263420724095;84.12609238451935
9012023;132;20608;SIERRA;ANCASH;CARHUAZ;SAN MIGUEL DE ACO;2736;345;2391;80.88;2014;0.12609649122807018;29.56140350877193
9012023;133;20609;SIERRA;ANCASH;CARHUAZ;SHILLA;3319;1313;2006;307.7;2014;0.3956010846640554;92.70864718288641
9012023;134;20610;SIERRA;ANCASH;CARHUAZ;TINCO;3215;1201;2014;281.39;2014;0.37356143079315707;87.52410575427683
9012023;135;20611;SIERRA;ANCASH;CARHUAZ;YUNGAR;3391;639;2752;149.63;2014;0.1884399882040696;44.125626658802716
9012023;136;20701;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN LUIS;12565;2323;10242;544.16;2014;0.18487863111818545;43.307600477516914
9012023;137;20702;SIERRA;ANCASH;CARLOS F. FITZCARRALD;SAN NICOLAS;3780;573;3207;134.35;2014;0.15158730158730158;35.542328042328045
9012023;138;20703;SIERRA;ANCASH;CARLOS F. FITZCARRALD;YAUYA;5521;594;4927;139.18;2014;0.10758920485419309;25.20920123166093
